Store;Area;Opening_Year;Food_Service;Beverages;2022_Dummy;2023_Dummy;Year;February_Dummy;Murch_Dummy;April_Dummy;May_Dummy;June_Dummy;July_Dummy;August_Dummy;September_Dummy;October_Dummy;November_Dummy;December_Dummy;Month;Data;Vacation_Time;Month_Year;Gross_Margin_Percentage_Store;Gross_Margin_Store;Number_of_Food_Service_Units_Sold;Number_of_Beverages_Units_Sold;Turnover_Food_Service;Turnover_Beverages;Share_in_Total_Sales_Food_Service;Number_of_Receipts_Food_Service;Number_of_Receipts_Beverages;Gross_Profit_Margin_Food_Service;Gross_Profit_Margin_Beverages;Share_of_Food_Service_Margin_in_Total_Margin;Discount_Availability_Food_Service;Discount_Amount_Food_Service;Discount_Availability_Bevareges;Discount_Amount_Beverages;Inventory_on_Market_Food_Service;Inventory_on_Market_Beverages;Inventory_Balance_Food_Service;Inventory_Balance_Beverages;Inventory_Turnover_Ratio_Food_Service;Inventory_Turnover_Ratio_;GMROI_Food_Service;GMROI_Beverages;Losses_Beverages;Store_ID;Competitor_Presence;Office_Dummy;School_Dummy;Location_Store;Type_Store
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,498598953;166407,45;7806;1339;121220,59;12860,92;0,8996;5681;1156;0,52;0,34;0,376732833;1;1050;0;0;9618,29;246,0645161;11447,99;1871,482903;5,112640284;4,566464372;2,644082981;1,532056374;-86,8;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,482846437;177358,07;10362;2043;162380,98;18310,45;0,8962;7337;1772;0,5;0,31;0,460421395;1;1404,4;0;0;10281,68;289,9193548;10050,99;1997,351452;8,031198035;6,318712708;4,038793302;1,963466699;-124,65;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,494979447;171242,27;10798;1341;168366,46;11527,06;0,9316;7599;1182;0,51;0,29;0,501773949;1;1770,9;0;0;14325,36;586,05;11741,76;3560,029833;7,021228341;2,312691293;3,583245816;0,660842028;79,19;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,498402327;177912,14;9366;904;147034,43;7743,22;0,9454;6619;815;0,51;0,28;0,422046129;1;1969,98;0;0;9069,73;543,0322581;9065,94;3318,152419;7,936001571;1,669995618;4,052735006;0,474892454;-333,83;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,500980074;163960,54;6769;575;106883,56;4716,76;0,9532;4788;517;0,51;0,28;0,333593924;1;1741,17;0;0;8963,65;454,85;11318,63;2943,032167;4,610743936;1,148774396;2,359486874;0,325355698;-419,26;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,493138442;165146,35;6129;416;92136,82;3623,22;0,9574;4152;353;0,5;0,30;0,280033195;1;1792,1;0;0;11059,86;344,3870968;13261,20;2291,586613;3,460497454;1,111361004;1,736935973;0,33017963;93,65;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,509291071;163521,07;5396;339;85677,64;3344,03;0,9581;3668;293;0,52;0,33;0,271084576;1;1010,75;0;0;13602,46;317,1451613;11411,74;2021,810323;3,623427221;1,105187749;1,874694807;0,366701575;7,6;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,497661425;145860,81;5469;466;87163,72;4422,54;0,9464;3884;423;0,51;0,33;0,303205775;1;1406,22;0;0;7918,02;237,1785714;10210,77;1466,926071;4,205157694;2,019161059;2,133647248;0,666844451;-95,25;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,494448433;157487,16;8017;1014;126080,64;9110,12;0,9215;5536;884;0,51;0,32;0,407470996;1;2290,02;0;0;7530,29;240,3387097;11041,58;1519,809677;5,606914866;4,076095903;2,85375976;1,304346931;-112,35;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,492307374;157247,77;6965;996;109742,35;9187,18;0,9108;4931;865;0,51;0,32;0,35523658;1;2900,77;0;0;6241,01;513,3666667;9406,54;3214,865;5,728164564;1,949814378;2,915703819;0,619460891;-943,15;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,514885049;178181,06;7191;1072;117761,25;10436,61;0,9079;5093;967;0,53;0,35;0,351349633;1;2315,11;0;0;5577,34;751,016129;9892,81;4481,237258;5,575501371;1,508154916;2,964029776;0,531524172;791,78;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,493370333;185168,89;6043;1372;102974;13702,89;0,8756;4429;1223;0,52;0,34;0,286567036;1;2361,56;0;0;6946,25;429,8166667;10790,72;2772,3975;4,625333473;3,25258914;2,383470174;1,112155626;-160,45;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,49512753;185086,52;6299;1048;107002,27;10165,89;0,9025;4538;940;0,51;0,33;0,296651155;1;2505,26;0;0;5960,15;318,1935484;8677,20;2224,684839;6,00379437;3,075312009;3,080730102;1,005640328;-245,42;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;1;0;0;0;0;8;2022-08-01;1;Серпень 2022;0,490627479;191870,66;6945;1193;118837,98;12302,93;0,8958;4840;1042;0,51;0,34;0,315070892;1;3108,19;0;0;7511,65;274,6129032;10093,35;1942,512258;5,784512179;4,207824155;2,942580351;1,412254101;-308,83;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;1;0;0;0;9;2022-09-01;0;Вересень 2022;0,503167825;180925,18;7698;988;132233,75;9969,9;0,9140;5011;867;0,52;0,33;0,380649283;1;3281,07;0;0;7132,85;267,65;10284,84;1968,177167;6,160981999;3,401106421;3,208718771;1,117539047;-341,65;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;1;0;0;10;2022-10-01;0;Жовтень 2022;0,513285319;199033,94;8238;604;139793,21;6110,88;0,9445;5624;563;0,52;0,33;0,368619091;1;3226,06;0;0;5891,23;215,1935484;9358,08;1508,001129;7,098199696;2,716980724;3,725350157;0,895305189;-13;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;1;0;11;2022-11-01;0;Листопад 2022;0,525853194;183288,71;6415;290;110716,99;2998,71;0,9611;4321;274;0,53;0,34;0,322745847;1;3156,41;0;0;5359,06;206,7166667;12280,78;1504,386833;4,198536966;1,321422094;2,243262459;0,445413869;-127,95;1229;0;1;0;2;2
Маркет 1229 - м. Луцьк;9,1;2017;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;1;12;2022-12-01;1;Грудень 2022;0,530953619;187836,85;5981;300;103092,45;3065,55;0,9614;4228;277;0,54;0,34;0,296080987;1;2901,2;0;0;6907,04;180,1612903;11673,38;1317,705161;4,067163222;1,52773933;2,194098183;0,524491194;14,15;1229;0;1;0;2;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,350972395;165956,68;11314;2915;151934,45;32371,35;0,4925;7160;2705;0,47;0,33;0,433215945;1;2623,72;0;0;57216,51;1281,58;78969,70;9844,3864;1,01354527;2,205869327;0,479607609;0,726122546;484,35;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,33727238;166407,45;14213;4011;192299,12;44468,14;0,4600;9150;3684;0,48;0,32;0,551394724;1;3187,29;1;3,6;57473,40;1420,596774;88313,56;11251,48129;1,138476754;2,682946291;0,54322812;0,861632837;948,73;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,331690459;177358,07;17492;5842;236678,49;64702,48;0,4478;11009;5291;0,47;0,32;0,623896618;1;3345,23;1;9,55;56952,11;1551,016129;90206,28;12593,89323;1,397080021;3,470827425;0,653169772;1,126031123;47,91;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,322119391;171242,27;18527;4445;240344,56;49421,4;0,4650;11847;4142;0,44;0,33;0,620971563;1;14472,1;1;16,84;63298,39;1870,666667;104842,15;14674,98533;1,278188057;2,267987275;0,565513722;0,740618671;58,47;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,317520591;177912,14;19308;3682;241215,52;41393,67;0,4694;12297;3421;0,43;0,33;0,583546519;1;26019,98;0;0;59427,59;1693,483871;85647,87;13601,42919;1,604190566;2,046501114;0,690449274;0,670323203;374,02;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,30707278;163960,54;15456;2249;193621,98;25999,77;0,4427;10021;2097;0,43;0,33;0,508455327;1;25350,98;1;8,6;55824,75;1793,6;86617,99;14136,92717;1,272892254;1,227684757;0,54806129;0,408165351;66,61;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;1;12;2021-12-01;1;Грудень 2021;0,295363262;165146,35;14024;2318;176515,49;27267,67;0,4043;9079;2060;0,42;0,33;0,453244229;1;24256,41;1;8,6;51751,35;1460,209677;88984,62;11622,83887;1,142487942;1,571567859;0,484473542;0,51880522;2,73;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;0;1;2022-01-01;1;Січень 2022;0,3003762;163521,07;12591;1948;168586,66;22509,42;0,3944;8185;1764;0,44;0,33;0,455480508;1;15712,94;1;48,88;49597,37;1268,274194;73150,35;10434,71903;1,286473737;1,449452539;0,568357028;0,475529917;-21,64;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;1;0;0;0;0;0;0;0;0;0;0;2;2022-02-01;0;Лютий 2022;0,304324306;145860,81;13925;2451;183838,1;28370,29;0,4224;9059;2262;0,43;0,32;0,542590913;1;14968,56;1;8,6;54878,52;1090,767857;78924,13;9033,013214;1,326531605;2,135751332;0,571075088;0,683404833;441,85;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;1;0;0;0;0;0;0;0;0;0;3;2022-03-01;0;Березень 2022;0,303970604;157487,16;17403;3361;229081,38;37254,75;0,4295;10987;3083;0,43;0,32;0,624785665;1;16027,79;1;1,32;58451,45;1324,016129;86955,30;10946,71065;1,502906281;2,309145717;0,645532804;0,74237782;13;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;1;0;0;0;0;0;0;0;0;4;2022-04-01;0;Квітень 2022;0,302178759;157247,77;18183;4056;240470;46628,9;0,4288;11329;3747;0,42;0,33;0,636261042;1;13690,36;0;0;62618,63;1618,616667;82791,42;12877,98867;1,696061801;2,420098418;0,705668282;0,802543912;185,45;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;1;0;0;0;0;0;0;0;5;2022-05-01;0;Травень 2022;0,316458089;178181,06;17833;5296;259046,34;62657,47;0,4083;11579;4785;0,46;0,33;0,661694458;1;6067,7;0;0;61904,19;1776,193548;90591,78;14774,17113;1,558032354;2,849479652;0,709117245;0,934953115;-170,85;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;1;0;0;0;0;0;0;6;2022-06-01;1;Червень 2022;0,316612991;185168,89;17207;7731;255310,96;91382,1;0,3903;11334;6974;0,46;0,34;0,638672997;1;6019,07;1;12,87;60118,15;1981,883333;101340,88;15848,65067;1,352352541;3,82705514;0,626422056;1,286897918;132,95;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;1;0;0;0;0;0;7;2022-07-01;1;Липень 2022;0,316917452;185086,52;15565;5257;231933,21;64047,29;0,3976;10031;4756;0,46;0,34;0,578480756;1;7753,97;1;0,01;61465,54;2521,774194;77385,68;19764,85032;1,613531321;2,127535464;0,744866028;0,73069635;51,78;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;1;0;0;0;0;8;2022-08-01;1;Серпень 2022;0,297170099;191870,66;17082;7704;248584,94;97036,71;0,3298;10727;6932;0,46;0,33;0,602398981;1;5769,94;1;41;54115,59;1804,612903;81364,16;16736,77903;1,634654015;3,912619619;0,760052915;1,272211403;251,9;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;1;0;0;0;9;2022-09-01;0;Вересень 2022;0,295836343;180925,18;16981;6324;247400,79;81304,04;0,3227;11164;5739;0,48;0,30;0,65159703;1;6943,41;1;4,73;49832,20;1544,983333;88361,00;16103,08117;1,465697349;3,547627899;0,698427498;1,05491088;-214,85;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;1;0;0;10;2022-10-01;0;Жовтень 2022;0,293814472;199033,94;17417;5364;255021,87;70767,73;0,3255;11474;4885;0,48;0,30;0,61719554;1;6111,23;1;92,52;45951,65;1295,629032;63437,94;13607,25629;2,083595579;3,616071378;1,003658392;1,101816574;1101,6;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;1;0;11;2022-11-01;0;Листопад 2022;0,277925394;183288,71;14292;3894;210721,19;51346,01;0,2936;9509;3588;0,49;0,30;0,558989804;1;6083,62;1;557,5;46265,50;1232,166667;71767,87;12431,136;1,508539518;2,878549474;0,733479672;0,872454393;54,17;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;1;0;2022;0;0;0;0;0;0;0;0;0;0;1;12;2022-12-01;1;Грудень 2022;0,272252504;187836,85;13718;4027;205625,58;53954,94;0,2739;9165;3705;0,48;0,31;0,523099488;1;5944,71;1;80,1;34752,77;1276,193548;73345,13;13023,24;1,463876626;2,869370449;0,699507584;0,882081247;272,5;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;0;1;2023-01-01;1;Січень 2023;0,290603105;186005,43;12356;3741;187001,08;50596,05;0,2836;8219;3351;0,5;0,30;0,499187685;1;4874,18;1;18,25;38344,93;1055,33871;54828,77;10965,80355;1,71715447;3,220009354;0,852618468;0,972828041;260,35;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;1;0;0;0;0;0;0;0;0;0;0;2;2023-02-01;0;Лютий 2023;0,284485673;167781,21;12249;3613;183851,98;47514,01;0,2899;8078;3322;0,48;0,30;0,527782342;1;5652,16;1;20,55;43589,26;1213,517241;64095,29;12527,07397;1,486849094;2,654751628;0,716138066;0,796623111;200,21;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;1;0;0;0;0;0;0;0;0;0;3;2023-03-01;0;Березень 2023;0,275595272;207080,32;9284;3024;139258,62;41013,88;0,2536;6077;2678;0,51;0,29;0,343595905;1;3978,29;0;0;44183,44;1242,403226;72442,74;12736,6529;0,940144812;2,284776088;0,480351857;0,663668842;441,84;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;1;0;0;0;0;0;0;0;0;4;2023-04-01;0;Квітень 2023;0,220120175;188425,21;237;158;3348,54;2205,7;0,1098;140;124;0,48;0,27;0,008570828;1;115,94;0;0;16931,20;453,75;21737,97;4473,629167;0,079748945;0,360429964;0,038461943;0,096945317;464,43;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;1;0;0;0;0;0;0;0;5;2023-05-01;0;Травень 2023;0,268409147;194462,35;3608;1610;59606,83;20495,13;0,2443;2248;1410;0,49;0,30;0,148828964;1;2048,05;0;0;25276,90;703,2096774;30685,37;6732,112097;0,999342768;2,128039432;0,485223063;0,640529057;56,18;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;1;0;0;0;0;0;0;6;2023-06-01;1;Червень 2023;0,267168899;125382,25;8512;5599;135917,38;70956,17;0,2323;5438;4986;0,47;0,32;0,504549169;1;4889,67;1;123,6;33197,67;1285,65;49907,88;12627,10767;1,455799444;3,848441883;0,677588628;1,212817098;118,09;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;1;0;0;0;0;0;7;2023-07-01;1;Липень 2023;0,266674448;219916,61;9698;6103;151957,72;77094,03;0,2343;6392;5380;0,45;0,32;0,312910926;1;8523,22;1;98,45;31180,67;2592,854839;49690,41;23095,12097;1,673228523;2,279294838;0,757724361;0,722969075;808,38;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;1;0;0;0;0;8;2023-08-01;1;Серпень 2023;0,272191792;244615,33;11044;6966;169023,38;89601,75;0,2386;7165;6143;0,45;0,32;0,309960745;1;9850,81;1;1,2;30886,48;1777,306452;52270,26;16554,395;1,783083487;3,701597068;0,799862365;1,170113535;262,94;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;1;0;0;0;9;2023-09-01;0;Вересень 2023;0,268044832;274471,62;13495;5786;194443,22;74753,27;0,2644;8642;5188;0,42;0,33;0,295285137;1;12844,17;1;19;34013,75;1819,983333;58526,77;16716,8735;1,937503697;2,993221191;0,807585977;0,989660588;5,76;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;1;0;0;10;2023-10-01;0;Жовтень 2023;0,2649301;303325,68;12179;4221;181460,55;54721,64;0,2644;7791;3744;0,45;0,29;0,267414813;1;10789,1;1;640;33044,52;1663,016129;53066,89;15850,67742;1,890948619;2,434762817;0,845263559;0,717637291;88,32;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;1;0;11;2023-11-01;0;Листопад 2023;0,269784625;316712,4;11500;3532;170777,34;47382,3;0,2649;7296;3004;0,46;0,30;0,245864987;1;12289,1;1;7878;31719,44;1291,683333;61851,03;12667,323;1,502139059;2,605316846;0,684922837;0,790679679;158,48;1234;0;0;0;1;2
Маркет 1234 - м. Луцьк;51,4;2021;01. Фуд сервіс;02. Напої;0;1;2023;0;0;0;0;0;0;0;0;0;0;1;12;2023-12-01;1;Грудень 2023;0,255153183;295543,22;10911;3291;166411,29;45088,24;0,2472;7207;2854;0,45;0,29;0,252402373;1;14237,2;1;161,9;34536,31;1353,983871;69320,47;14033,89;1,324507514;2,295735537;0,593726008;0,655302531;715,31;1234;0;0;0;1;2
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;0;0;1;2021-01-01;1;Січень 2021;0,234417387;126042,21;3047,752;2614;39434,85;29524,09;0,1076;2210;2154;0,42;0,29;0,131764351;1;465,48;1;41,58;6217,83;2091,193548;17118,79;16152,33032;1,333446157;1,303501079;0,56157689;0,373932454;1295,09;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;1;0;0;0;0;0;0;0;0;0;0;2;2021-02-01;0;Лютий 2021;0,261609776;119038,23;13680,81;3764;157280,22;42721,05;0,2554;7701;3214;0,42;0,30;0,554580995;1;1480,71;0;0;37149,73;4375,678571;60596,65;34436,39018;1,506087998;0,87354278;0,632160976;0,258445143;119,75;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;1;0;0;0;0;0;0;0;0;0;3;2021-03-01;0;Березень 2021;0,266267553;139478,98;20943;6364;242657,25;72915,65;0,2530;11995;5515;0,41;0,30;0,720785383;1;2814,78;0;0;47667,77;5431,241935;95571,84;44185,51548;1,487078683;1,155892592;0,61610596;0,34624853;381,79;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;1;0;0;0;0;0;0;0;0;4;2021-04-01;0;Квітень 2021;0,275846333;149510,15;24590,96;9678;293726,31;109889,66;0,2691;14569;8269;0,42;0,30;0,818549443;1;7151,77;1;5,8;40943,28;5026,233333;72929,80;42824,36483;2,349449314;1,795192533;0,97890112;0,539289333;-516,75;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;1;0;0;0;0;0;0;0;5;2021-05-01;0;Травень 2021;0,273582049;169913,7;27685,958;11540;329496,96;129998,2;0,2717;16209;9874;0,41;0,30;0,798717172;1;13278,11;1;22,8;37976,82;5886,290323;87847,52;49488,33323;2,205912927;1,826894424;0,908569958;0,556342587;1386,71;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;1;0;0;0;0;0;0;6;2021-06-01;1;Червень 2021;0,273645799;165956,68;22974,25;10150;277026,46;119033,6;0,2528;13340;8562;0,43;0,31;0,714618417;1;15295,58;1;23,12;44842,58;5914,516667;96632,58;50519,44317;1,639517019;1,623559661;0,701881216;0,504829128;5,52;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;1;0;0;0;0;0;7;2021-07-01;1;Липень 2021;0,268579601;166407,45;20966,771;9066;261188,39;110444,61;0,2410;12204;7563;0,43;0,31;0,679486465;1;16072,17;1;87,22;47203,16;5338,66129;99154,86;47290,14065;1,493792416;1,618353402;0,646680786;0,49692175;1479,42;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;1;0;0;0;0;8;2021-08-01;1;Серпень 2021;0,265343927;177358,07;24447;11132;306549,23;138632,95;0,2605;14153;9273;0,41;0,31;0,708139754;1;18985,7;1;40,6;56063,70;5529,629032;97521,98;50910,25742;1,855529712;1,890854513;0,760217063;0,577883745;176,86;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;1;0;0;0;9;2021-09-01;0;Вересень 2021;0,271275429;171242,27;29096;10580;370277,52;127310,87;0,2934;17845;9161;0,41;0,31;0,879117814;1;17626,77;1;18,1;63531,01;4785,383333;110714,31;44073,129;1,984706247;1,996281453;0,806913436;0,616685403;1141,84;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;1;0;0;10;2021-10-01;0;Жовтень 2021;0,268077452;177912,14;30967;8219;385971,17;101708,71;0,3066;18269;7143;0,4;0,31;0,86476825;1;17484,57;1;16,38;61115,19;4751,290323;101902,06;42902,02097;2,277857818;1,640802191;0,907981638;0,505184736;633,03;1304;1;0;0;1;3
Маркет 1304 - м. Луцьк;236,7;2013;01. Фуд сервіс;02. Напої;0;0;2021;0;0;0;0;0;0;0;0;0;1;0;11;2021-11-01;0;Листопад 2021;0,270423019;163960,54;26694,638;6675;338486,39;85292,43;0,2927;15748;5810;0,41;0,31;0,851058736;1;15047,68;1;49,04;60471,91;4603,116667;109211,36;42272,94367;1,82166341;1,401506138;0,750975551;0,427992564;1041,05;1304;1;0;0;1;3
